"",".threshold","recall","precision","model"
"1156",0.780993774646509,0.147784019975031,0.81991341991342,"Logistic regression"
"1157",0.780980495001641,0.147940074906367,0.820069204152249,"Logistic regression"
"1158",0.780968934063472,0.148096129837703,0.820224719101124,"Logistic regression"
"1159",0.780950439564457,0.148096129837703,0.819516407599309,"Logistic regression"
"1160",0.780911628421389,0.148252184769039,0.819672131147541,"Logistic regression"
"1161",0.780857330329107,0.148252184769039,0.818965517241379,"Logistic regression"
"1162",0.780822061268386,0.148252184769039,0.818260120585702,"Logistic regression"
"1163",0.780797859737944,0.148408239700375,0.8184165232358,"Logistic regression"
"1164",0.780771381122394,0.14856429463171,0.818572656921754,"Logistic regression"
"1165",0.780745229110453,0.14856429463171,0.81786941580756,"Logistic regression"
"1166",0.780743073287767,0.14856429463171,0.817167381974249,"Logistic regression"
"1167",0.780730280860046,0.148720349563046,0.817324185248714,"Logistic regression"
"1168",0.780716504777473,0.148876404494382,0.817480719794344,"Logistic regression"
"1169",0.780690681289792,0.148876404494382,0.816780821917808,"Logistic regression"
"1170",0.780670222894414,0.149032459425718,0.8169375534645,"Logistic regression"
"1171",0.78065024068198,0.149188514357054,0.817094017094017,"Logistic regression"
"1172",0.780639104341771,0.149188514357054,0.816396242527754,"Logistic regression"
"1173",0.780570242158429,0.149188514357054,0.815699658703072,"Logistic regression"
"1174",0.780548359611676,0.14934456928839,0.815856777493606,"Logistic regression"
"1175",0.780517773293763,0.149500624219725,0.816013628620102,"Logistic regression"
"1176",0.780499587695393,0.149656679151061,0.816170212765957,"Logistic regression"
"1177",0.780445365032827,0.149812734082397,0.816326530612245,"Logistic regression"
"1178",0.780442050340488,0.149812734082397,0.815632965165675,"Logistic regression"
"1179",0.78041715705641,0.149968789013733,0.815789473684211,"Logistic regression"
"1180",0.78040281788694,0.150124843945069,0.815945716709075,"Logistic regression"
"1181",0.780393556410771,0.150280898876405,0.816101694915254,"Logistic regression"
"1182",0.780379492372532,0.15043695380774,0.816257408975445,"Logistic regression"
"1183",0.780327381377289,0.150593008739076,0.816412859560068,"Logistic regression"
"1184",0.780325902059602,0.150749063670412,0.816568047337278,"Logistic regression"
"1185",0.780146590546678,0.150905118601748,0.816722972972973,"Logistic regression"
"1186",0.780104612761248,0.151061173533084,0.816877637130802,"Logistic regression"
"1187",0.780070034837271,0.151217228464419,0.817032040472175,"Logistic regression"
"1188",0.780034987419737,0.151217228464419,0.816343723673126,"Logistic regression"
"1189",0.780020475236446,0.151373283395755,0.816498316498317,"Logistic regression"
"1190",0.780008399426658,0.151373283395755,0.815811606391926,"Logistic regression"
"1191",0.780002864913662,0.151529338327091,0.815966386554622,"Logistic regression"
"1192",0.780001783919598,0.151685393258427,0.816120906801008,"Logistic regression"
"1193",0.779899644922809,0.151685393258427,0.815436241610738,"Logistic regression"
"1194",0.779894926483778,0.151841448189763,0.815590947191953,"Logistic regression"
"1195",0.779888906926697,0.151997503121099,0.815745393634841,"Logistic regression"
"1196",0.779828657175207,0.152153558052434,0.815899581589958,"Logistic regression"
"1197",0.779815255568779,0.15230961298377,0.816053511705686,"Logistic regression"
"1198",0.7797776813847,0.152465667915106,0.816207184628237,"Logistic regression"
"1199",0.779734931881796,0.152465667915106,0.815525876460768,"Logistic regression"
"1200",0.779450159844381,0.152621722846442,0.815679733110926,"Logistic regression"
"1201",0.779420315109579,0.152621722846442,0.815,"Logistic regression"
"1202",0.779413115567746,0.152777777777778,0.815154038301416,"Logistic regression"
"1203",0.779402957507185,0.152777777777778,0.814475873544093,"Logistic regression"
"1204",0.779370866380145,0.152933832709114,0.814630091438072,"Logistic regression"
"1205",0.779355035792364,0.153089887640449,0.814784053156146,"Logistic regression"
"1206",0.779330676065933,0.153245942571785,0.8149377593361,"Logistic regression"
"1207",0.779321260306591,0.153401997503121,0.815091210613599,"Logistic regression"
"1208",0.779312365319395,0.153558052434457,0.815244407622204,"Logistic regression"
"1209",0.779271182742069,0.153714107365793,0.815397350993378,"Logistic regression"
"1210",0.779166918050131,0.153870162297129,0.815550041356493,"Logistic regression"
"1211",0.779093280345597,0.154026217228464,0.815702479338843,"Logistic regression"
"1212",0.779061095057192,0.1541822721598,0.815854665565648,"Logistic regression"
"1213",0.779030502262838,0.154338327091136,0.816006600660066,"Logistic regression"
"1214",0.778911942692342,0.154494382022472,0.816158285243199,"Logistic regression"
"1215",0.778846354343328,0.154650436953808,0.816309719934102,"Logistic regression"
"1216",0.778840055677318,0.154650436953808,0.815637860082305,"Logistic regression"
"1217",0.778724151690421,0.154806491885144,0.815789473684211,"Logistic regression"
"1218",0.778706113459825,0.154962546816479,0.815940838126541,"Logistic regression"
"1219",0.77869512177125,0.155118601747815,0.816091954022989,"Logistic regression"
"1220",0.778592188497493,0.155274656679151,0.816242821985234,"Logistic regression"
"1221",0.778535238086292,0.155430711610487,0.816393442622951,"Logistic regression"
"1222",0.77852978860754,0.155586766541823,0.816543816543817,"Logistic regression"
"1223",0.778501192327628,0.155586766541823,0.815875613747954,"Logistic regression"
"1224",0.778460287975474,0.155742821473159,0.816026165167621,"Logistic regression"
"1225",0.778453288040262,0.155898876404494,0.816176470588235,"Logistic regression"
"1226",0.778435656031436,0.15605493133583,0.816326530612245,"Logistic regression"
"1227",0.778307177053526,0.156210986267166,0.816476345840131,"Logistic regression"
"1228",0.778237133212865,0.156367041198502,0.816625916870416,"Logistic regression"
"1229",0.778205608474856,0.156367041198502,0.815960912052117,"Logistic regression"
"1230",0.778198064247793,0.156523096129838,0.816110659072417,"Logistic regression"
"1231",0.778190178087349,0.156523096129838,0.815447154471545,"Logistic regression"
"1232",0.778186198954974,0.156679151061174,0.815597075548335,"Logistic regression"
"1233",0.778174090177724,0.156679151061174,0.814935064935065,"Logistic regression"
"1234",0.778160530923211,0.156835205992509,0.815085158150852,"Logistic regression"
"1235",0.778043616875731,0.156991260923845,0.815235008103728,"Logistic regression"
"1236",0.778019235389793,0.157147315855181,0.815384615384615,"Logistic regression"
"1237",0.777960456737759,0.157303370786517,0.815533980582524,"Logistic regression"
"1238",0.777919901516433,0.157459425717853,0.815683104284559,"Logistic regression"
"1239",0.77791888468846,0.157615480649189,0.815831987075929,"Logistic regression"
"1240",0.777890822142889,0.157771535580524,0.815980629539952,"Logistic regression"
"1241",0.777849992964315,0.15792759051186,0.816129032258065,"Logistic regression"
"1242",0.777809218480865,0.158083645443196,0.816277195809831,"Logistic regression"
"1243",0.777720682146154,0.158083645443196,0.815619967793881,"Logistic regression"
"1244",0.77771083163691,0.158239700374532,0.815768302493966,"Logistic regression"
"1245",0.777634550928966,0.158395755305868,0.815916398713826,"Logistic regression"
"1246",0.777619325737715,0.158551810237203,0.816064257028112,"Logistic regression"
"1247",0.777584430642266,0.158707865168539,0.816211878009631,"Logistic regression"
"1248",0.777566831747758,0.158863920099875,0.81635926222935,"Logistic regression"
"1249",0.777557951272109,0.158863920099875,0.815705128205128,"Logistic regression"
"1250",0.777457614025611,0.158863920099875,0.815052041633307,"Logistic regression"
"1251",0.777409700974606,0.159019975031211,0.8152,"Logistic regression"
"1252",0.777390190686323,0.159176029962547,0.815347721822542,"Logistic regression"
"1253",0.77738730144414,0.159332084893883,0.815495207667732,"Logistic regression"
"1254",0.777375105926439,0.159488139825218,0.815642458100559,"Logistic regression"
"1255",0.777371937134509,0.159644194756554,0.815789473684211,"Logistic regression"
"1256",0.777339887163152,0.15980024968789,0.81593625498008,"Logistic regression"
"1257",0.77732767340668,0.159956304619226,0.816082802547771,"Logistic regression"
"1258",0.777321128705291,0.160112359550562,0.816229116945107,"Logistic regression"
"1259",0.777315481020045,0.160268414481898,0.81637519872814,"Logistic regression"
"1260",0.777309497991817,0.160424469413233,0.816521048451152,"Logistic regression"
"1261",0.777274903745081,0.160580524344569,0.816666666666667,"Logistic regression"
"1262",0.777266334182953,0.160736579275905,0.816812053925456,"Logistic regression"
"1263",0.777244666652791,0.160736579275905,0.816164817749604,"Logistic regression"
"1264",0.777206094140886,0.160892634207241,0.81631037212985,"Logistic regression"
"1265",0.777181020113851,0.161048689138577,0.816455696202532,"Logistic regression"
"1266",0.777149800660273,0.161204744069913,0.816600790513834,"Logistic regression"
"1267",0.777125399730977,0.161360799001248,0.816745655608215,"Logistic regression"
"1268",0.777106440537257,0.161516853932584,0.816890292028414,"Logistic regression"
"1269",0.777097809044836,0.16167290886392,0.817034700315457,"Logistic regression"
"1270",0.777031182865168,0.161828963795256,0.817178881008668,"Logistic regression"
"1271",0.777030955839894,0.161828963795256,0.816535433070866,"Logistic regression"
"1272",0.777003182408279,0.161985018726592,0.816679779701023,"Logistic regression"
"1273",0.776902017657657,0.162141073657928,0.816823899371069,"Logistic regression"
"1274",0.776882579439814,0.162297128589263,0.816967792615868,"Logistic regression"
"1275",0.776859532909171,0.162453183520599,0.817111459968603,"Logistic regression"
"1276",0.776814374552448,0.162609238451935,0.817254901960784,"Logistic regression"
"1277",0.776810116049235,0.162609238451935,0.816614420062696,"Logistic regression"
"1278",0.776795551767808,0.162609238451935,0.815974941268598,"Logistic regression"
"1279",0.776732198461448,0.162609238451935,0.815336463223787,"Logistic regression"
"1280",0.776662341970411,0.162765293383271,0.815480844409695,"Logistic regression"
"1281",0.776655832004956,0.162921348314607,0.815625,"Logistic regression"
"1282",0.776627868503933,0.163077403245943,0.815768930523029,"Logistic regression"
"1283",0.776623373470461,0.163233458177278,0.81591263650546,"Logistic regression"
"1284",0.776618176275694,0.163389513108614,0.816056118472331,"Logistic regression"
"1285",0.776580926332015,0.16354556803995,0.81619937694704,"Logistic regression"
"1286",0.776538444773148,0.163701622971286,0.816342412451362,"Logistic regression"
"1287",0.776504549352672,0.163857677902622,0.816485225505443,"Logistic regression"
"1288",0.776500926499385,0.164013732833958,0.816627816627817,"Logistic regression"
"1289",0.776450925544835,0.164169787765293,0.816770186335404,"Logistic regression"
"1290",0.776444797413663,0.164169787765293,0.816136539953452,"Logistic regression"
"1291",0.776409336451147,0.164325842696629,0.816279069767442,"Logistic regression"
"1292",0.776409299912607,0.164325842696629,0.815646785437645,"Logistic regression"
"1293",0.776402251142783,0.164325842696629,0.815015479876161,"Logistic regression"
"1294",0.776386035755069,0.164481897627965,0.815158546017015,"Logistic regression"
"1295",0.776371274968128,0.164637952559301,0.815301391035549,"Logistic regression"
"1296",0.77635415453602,0.164794007490637,0.815444015444015,"Logistic regression"
"1297",0.776251268265532,0.164950062421973,0.815586419753086,"Logistic regression"
"1298",0.776129751540235,0.165106117353308,0.815728604471858,"Logistic regression"
"1299",0.776110486224364,0.165262172284644,0.815870570107858,"Logistic regression"
"1300",0.776108730199685,0.16541822721598,0.816012317167052,"Logistic regression"
"1301",0.775996221874299,0.165574282147316,0.816153846153846,"Logistic regression"
"1302",0.77598814007912,0.165730337078652,0.816295157571099,"Logistic regression"
"1303",0.775909246896941,0.165886392009988,0.816436251920123,"Logistic regression"
"1304",0.775858289038613,0.166042446941323,0.816577129700691,"Logistic regression"
"1305",0.775651227363491,0.166198501872659,0.816717791411043,"Logistic regression"
"1306",0.775626570272823,0.166354556803995,0.816858237547893,"Logistic regression"
"1307",0.77562120888771,0.166510611735331,0.816998468606432,"Logistic regression"
"1308",0.775602347381831,0.166510611735331,0.81637337413925,"Logistic regression"
"1309",0.775569313303954,0.166666666666667,0.81651376146789,"Logistic regression"
"1310",0.775565868615737,0.166822721598002,0.816653934300993,"Logistic regression"
"1311",0.775556621111521,0.166978776529338,0.816793893129771,"Logistic regression"
"1312",0.775466098370717,0.167134831460674,0.816933638443936,"Logistic regression"
"1313",0.775411029152486,0.16729088639201,0.817073170731707,"Logistic regression"
"1314",0.775394211666781,0.167446941323346,0.817212490479817,"Logistic regression"
"1315",0.77538158107422,0.167602996254682,0.817351598173516,"Logistic regression"
"1316",0.775276047166168,0.167759051186017,0.817490494296578,"Logistic regression"
"1317",0.775173420185002,0.167915106117353,0.817629179331307,"Logistic regression"
"1318",0.775164057823401,0.167915106117353,0.817008352315869,"Logistic regression"
"1319",0.775148316440093,0.167915106117353,0.81638846737481,"Logistic regression"
"1320",0.775127169664918,0.168071161048689,0.816527672479151,"Logistic regression"
"1321",0.775092862292286,0.168227215980025,0.816666666666667,"Logistic regression"
"1322",0.775088897512924,0.168383270911361,0.816805450416351,"Logistic regression"
"1323",0.77506858212738,0.168539325842697,0.816944024205749,"Logistic regression"
"1324",0.775064953629791,0.168695380774032,0.81708238851096,"Logistic regression"
"1325",0.77496575668396,0.168851435705368,0.817220543806647,"Logistic regression"
"1326",0.774953132078631,0.169007490636704,0.817358490566038,"Logistic regression"
"1327",0.774845755938651,0.16916354556804,0.817496229260935,"Logistic regression"
"1328",0.774845323178601,0.169319600499376,0.817633760361718,"Logistic regression"
"1329",0.774841920969992,0.169475655430712,0.817771084337349,"Logistic regression"
"1330",0.774773453993484,0.169631710362047,0.81790820165538,"Logistic regression"
"1331",0.774769365914153,0.169787765293383,0.818045112781955,"Logistic regression"
"1332",0.77475054959794,0.169787765293383,0.817430503380917,"Logistic regression"
"1333",0.774609460167975,0.169787765293383,0.816816816816817,"Logistic regression"
"1334",0.774598386676757,0.169943820224719,0.81695423855964,"Logistic regression"
"1335",0.774524690874841,0.170099875156055,0.817091454272864,"Logistic regression"
"1336",0.774509244080702,0.170255930087391,0.817228464419476,"Logistic regression"
"1337",0.774449712386789,0.170411985018727,0.817365269461078,"Logistic regression"
"1338",0.774407095383362,0.170411985018727,0.816753926701571,"Logistic regression"
"1339",0.774390759754981,0.170568039950062,0.816890881913303,"Logistic regression"
"1340",0.774382563639114,0.170724094881398,0.817027632561613,"Logistic regression"
"1341",0.774165202384535,0.170724094881398,0.816417910447761,"Logistic regression"
"1342",0.774164540149425,0.170880149812734,0.8165548098434,"Logistic regression"
"1343",0.774152839187693,0.17103620474407,0.816691505216095,"Logistic regression"
"1344",0.774144726932757,0.171192259675406,0.816827997021593,"Logistic regression"
"1345",0.774135555099188,0.171348314606742,0.816964285714286,"Logistic regression"
"1346",0.774088314909559,0.171504369538077,0.817100371747212,"Logistic regression"
"1347",0.774075135740746,0.171660424469413,0.817236255572065,"Logistic regression"
"1348",0.774071303038839,0.171816479400749,0.817371937639198,"Logistic regression"
"1349",0.77396506310392,0.171972534332085,0.817507418397626,"Logistic regression"
"1350",0.773956375407225,0.172128589263421,0.817642698295033,"Logistic regression"
"1351",0.773878549169147,0.172284644194757,0.817777777777778,"Logistic regression"
"1352",0.773863657246359,0.172284644194757,0.817172464840859,"Logistic regression"
"1353",0.773701910893461,0.172440699126092,0.817307692307692,"Logistic regression"
"1354",0.773672375214627,0.172596754057428,0.817442719881744,"Logistic regression"
"1355",0.77364896147724,0.172752808988764,0.817577548005908,"Logistic regression"
"1356",0.773586850717826,0.1729088639201,0.817712177121771,"Logistic regression"
"1357",0.773582711310462,0.1729088639201,0.817109144542773,"Logistic regression"
"1358",0.773580712152272,0.173064918851436,0.817243920412675,"Logistic regression"
"1359",0.773452430435937,0.173220973782772,0.817378497790869,"Logistic regression"
"1360",0.773446286839616,0.173377028714107,0.817512877115526,"Logistic regression"
"1361",0.773433313150546,0.173533083645443,0.817647058823529,"Logistic regression"
"1362",0.773397888542219,0.173689138576779,0.817781043350478,"Logistic regression"
"1363",0.773386596710398,0.173689138576779,0.817180616740088,"Logistic regression"
"1364",0.773372275270495,0.173845193508115,0.817314746881878,"Logistic regression"
"1365",0.773339866204235,0.174001248439451,0.817448680351906,"Logistic regression"
"1366",0.773312655545528,0.174157303370787,0.817582417582418,"Logistic regression"
"1367",0.773233905755125,0.174313358302122,0.817715959004392,"Logistic regression"
"1368",0.773160118606652,0.174469413233458,0.817849305047549,"Logistic regression"
"1369",0.773141772011807,0.174469413233458,0.817251461988304,"Logistic regression"
"1370",0.773121597975771,0.174625468164794,0.817384952520088,"Logistic regression"
"1371",0.773094815929082,0.17478152309613,0.817518248175182,"Logistic regression"
"1372",0.773085152724128,0.174937578027466,0.817651349380015,"Logistic regression"
"1373",0.773077793842672,0.175093632958802,0.817784256559767,"Logistic regression"
"1374",0.773056904337858,0.175249687890137,0.817916970138383,"Logistic regression"
"1375",0.773031273819311,0.175405742821473,0.818049490538573,"Logistic regression"
"1376",0.773020448153053,0.175561797752809,0.818181818181818,"Logistic regression"
"1377",0.773006941467903,0.175561797752809,0.817587209302326,"Logistic regression"
"1378",0.772985007386755,0.175717852684145,0.817719680464778,"Logistic regression"
"1379",0.772973584904779,0.175873907615481,0.817851959361393,"Logistic regression"
"1380",0.772884123860358,0.176029962546816,0.817984046410442,"Logistic regression"
"1381",0.772854322420245,0.176186017478152,0.818115942028986,"Logistic regression"
"1382",0.772738407445688,0.176342072409488,0.818247646632875,"Logistic regression"
"1383",0.772723512078639,0.176342072409488,0.817655571635311,"Logistic regression"
"1384",0.772722736056252,0.176498127340824,0.817787418655098,"Logistic regression"
"1385",0.772718498505047,0.17665418227216,0.817919075144509,"Logistic regression"
"1386",0.772604191783037,0.176810237203496,0.818050541516245,"Logistic regression"
"1387",0.77258031127708,0.176966292134831,0.818181818181818,"Logistic regression"
"1388",0.772554240068586,0.177122347066167,0.81831290555155,"Logistic regression"
"1389",0.77252547820336,0.177278401997503,0.818443804034582,"Logistic regression"
"1390",0.772465666583313,0.177278401997503,0.817854571634269,"Logistic regression"
"1391",0.772348280964892,0.177278401997503,0.81726618705036,"Logistic regression"
"1392",0.772306088089311,0.177278401997503,0.816678648454349,"Logistic regression"
"1393",0.772304687593497,0.177434456928839,0.816810344827586,"Logistic regression"
"1394",0.772276133974587,0.177590511860175,0.816941852117732,"Logistic regression"
"1395",0.772264408473044,0.177590511860175,0.81635581061693,"Logistic regression"
"1396",0.772111363781049,0.177746566791511,0.816487455197133,"Logistic regression"
"1397",0.77210643466391,0.177902621722846,0.816618911174785,"Logistic regression"
"1398",0.771972653083676,0.178058676654182,0.816750178954903,"Logistic regression"
"1399",0.771954395534875,0.178058676654182,0.816165951359084,"Logistic regression"
"1400",0.771854590706685,0.178058676654182,0.815582558970693,"Logistic regression"
"1401",0.771724838066405,0.178214731585518,0.815714285714286,"Logistic regression"
"1402",0.77169091632525,0.178214731585518,0.815132048536759,"Logistic regression"
"1403",0.771668826464607,0.178370786516854,0.815263908701855,"Logistic regression"
"1404",0.771605890057526,0.17852684144819,0.815395580898076,"Logistic regression"
"1405",0.771566807591222,0.178682896379526,0.815527065527066,"Logistic regression"
"1406",0.771543905541764,0.178838951310861,0.815658362989324,"Logistic regression"
"1407",0.771528694312192,0.178995006242197,0.815789473684211,"Logistic regression"
"1408",0.771513787577352,0.179151061173533,0.81592039800995,"Logistic regression"
"1409",0.771501663271433,0.179307116104869,0.816051136363636,"Logistic regression"
"1410",0.771457395005861,0.179307116104869,0.815471965933286,"Logistic regression"
"1411",0.771384316957003,0.179463171036205,0.815602836879433,"Logistic regression"
"1412",0.771367732305248,0.179619225967541,0.815733522324593,"Logistic regression"
"1413",0.771346952338882,0.179775280898876,0.815864022662889,"Logistic regression"
"1414",0.771302597904841,0.179775280898876,0.815286624203822,"Logistic regression"
"1415",0.771261720129297,0.179931335830212,0.815417256011315,"Logistic regression"
"1416",0.7711896590089,0.180087390761548,0.815547703180212,"Logistic regression"
"1417",0.77114798231692,0.180243445692884,0.815677966101695,"Logistic regression"
"1418",0.771115608216769,0.18039950062422,0.815808045165843,"Logistic regression"
"1419",0.771094015369938,0.180555555555556,0.815937940761636,"Logistic regression"
"1420",0.77104777777277,0.180555555555556,0.815362931642001,"Logistic regression"
"1421",0.770993197257616,0.180711610486891,0.815492957746479,"Logistic regression"
"1422",0.770984240379686,0.180867665418227,0.815622800844476,"Logistic regression"
"1423",0.770902538993025,0.181023720349563,0.815752461322082,"Logistic regression"
"1424",0.770896866899112,0.181179775280899,0.815881939564301,"Logistic regression"
"1425",0.770892169971042,0.181335830212235,0.816011235955056,"Logistic regression"
"1426",0.7708640816042,0.181491885143571,0.816140350877193,"Logistic regression"
"1427",0.77081187875014,0.181491885143571,0.815568022440393,"Logistic regression"
"1428",0.770806670972558,0.181647940074906,0.815697266993693,"Logistic regression"
"1429",0.77068702325929,0.181803995006242,0.815826330532213,"Logistic regression"
"1430",0.770650233347682,0.181960049937578,0.815955213435969,"Logistic regression"
"1431",0.770642956753335,0.181960049937578,0.815384615384615,"Logistic regression"
"1432",0.770636687083458,0.182116104868914,0.815513626834382,"Logistic regression"
"1433",0.770571954729372,0.18227215980025,0.815642458100559,"Logistic regression"
"1434",0.770555294405551,0.182428214731586,0.815771109560363,"Logistic regression"
"1435",0.770517814620126,0.182584269662921,0.815899581589958,"Logistic regression"
"1436",0.770474950772686,0.182740324594257,0.81602787456446,"Logistic regression"
"1437",0.770452007854791,0.182896379525593,0.816155988857939,"Logistic regression"
"1438",0.770441220449057,0.182896379525593,0.815588030619346,"Logistic regression"
"1439",0.770432877878116,0.183052434456929,0.815716272600834,"Logistic regression"
"1440",0.770381119832936,0.183208489388265,0.815844336344684,"Logistic regression"
"1441",0.770241476557306,0.183364544319601,0.815972222222222,"Logistic regression"
"1442",0.770209474123508,0.183520599250936,0.816099930603747,"Logistic regression"
"1443",0.770173694432969,0.183676654182272,0.81622746185853,"Logistic regression"
"1444",0.770152784122194,0.183676654182272,0.815661815661816,"Logistic regression"
"1445",0.77014342597688,0.183832709113608,0.815789473684211,"Logistic regression"
"1446",0.770136865922818,0.183988764044944,0.815916955017301,"Logistic regression"
"1447",0.769967670876848,0.18414481897628,0.816044260027663,"Logistic regression"
"1448",0.769947273025814,0.184300873907615,0.816171389080857,"Logistic regression"
"1449",0.769933943689002,0.184456928838951,0.816298342541437,"Logistic regression"
"1450",0.769928503452599,0.184612983770287,0.816425120772947,"Logistic regression"
"1451",0.769844201663751,0.184769038701623,0.816551724137931,"Logistic regression"
"1452",0.769837179573523,0.184925093632959,0.816678152997932,"Logistic regression"
"1453",0.769792646096248,0.185081148564295,0.816804407713499,"Logistic regression"
"1454",0.769658757347317,0.18523720349563,0.816930488644184,"Logistic regression"
"1455",0.769615173351597,0.185393258426966,0.817056396148556,"Logistic regression"
"1456",0.769534048858178,0.185393258426966,0.816494845360825,"Logistic regression"
"1457",0.769516033083238,0.185549313358302,0.816620879120879,"Logistic regression"
"1458",0.769480462245407,0.185549313358302,0.816060398078243,"Logistic regression"
"1459",0.769443279843091,0.185705368289638,0.816186556927298,"Logistic regression"
"1460",0.769395831377077,0.185861423220974,0.81631254283756,"Logistic regression"
"1461",0.769362965793015,0.18601747815231,0.816438356164384,"Logistic regression"
"1462",0.769357911550969,0.186173533083645,0.816563997262149,"Logistic regression"
"1463",0.769353301481826,0.186329588014981,0.816689466484268,"Logistic regression"
"1464",0.769317574007878,0.186329588014981,0.816131237183869,"Logistic regression"
"1465",0.769280260515301,0.186485642946317,0.816256830601093,"Logistic regression"
"1466",0.769256963626536,0.186641697877653,0.816382252559727,"Logistic regression"
"1467",0.769249939916249,0.186797752808989,0.816507503410641,"Logistic regression"
"1468",0.769192536087241,0.186953807740325,0.816632583503749,"Logistic regression"
"1469",0.769148101855928,0.186953807740325,0.816076294277929,"Logistic regression"
"1470",0.769120864452564,0.18710986267166,0.816201497617427,"Logistic regression"
"1471",0.769048729971469,0.187265917602996,0.816326530612245,"Logistic regression"
"1472",0.768998758124539,0.187421972534332,0.816451393609789,"Logistic regression"
"1473",0.768846249947864,0.187421972534332,0.815896739130435,"Logistic regression"
"1474",0.768839463416801,0.187421972534332,0.815342837746096,"Logistic regression"
"1475",0.7688250085145,0.187578027465668,0.815468113975577,"Logistic regression"
"1476",0.768781288975962,0.187734082397004,0.815593220338983,"Logistic regression"
"1477",0.768775252420186,0.18789013732834,0.815718157181572,"Logistic regression"
"1478",0.768769290647724,0.188046192259675,0.815842924847664,"Logistic regression"
"1479",0.768736765593028,0.188202247191011,0.81596752368065,"Logistic regression"
"1480",0.768734429692154,0.188202247191011,0.815415821501014,"Logistic regression"
"1481",0.768631206568906,0.188202247191011,0.814864864864865,"Logistic regression"
"1482",0.768575600747821,0.188358302122347,0.814989871708305,"Logistic regression"
"1483",0.768569316898391,0.188514357053683,0.815114709851552,"Logistic regression"
"1484",0.768558996903403,0.188514357053683,0.814565070802427,"Logistic regression"
"1485",0.768556600103631,0.188670411985019,0.814690026954178,"Logistic regression"
"1486",0.768532989255094,0.188670411985019,0.814141414141414,"Logistic regression"
"1487",0.768498976348631,0.188670411985019,0.813593539703903,"Logistic regression"
"1488",0.768454615229423,0.188826466916355,0.813718897108272,"Logistic regression"
"1489",0.768445030285047,0.18898252184769,0.813844086021505,"Logistic regression"
"1490",0.768423182014237,0.189138576779026,0.813969106783076,"Logistic regression"
"1491",0.768364278358725,0.189294631710362,0.814093959731544,"Logistic regression"
"1492",0.768300497862287,0.189450686641698,0.814218645204561,"Logistic regression"
"1493",0.768250574737581,0.189450686641698,0.813672922252011,"Logistic regression"
"1494",0.768240373418355,0.189606741573034,0.813797722705961,"Logistic regression"
"1495",0.768148090730873,0.18976279650437,0.813922356091031,"Logistic regression"
"1496",0.768134605802756,0.189918851435705,0.814046822742475,"Logistic regression"
"1497",0.768120171693527,0.190074906367041,0.814171122994652,"Logistic regression"
"1498",0.768100884407155,0.190230961298377,0.814295257181029,"Logistic regression"
"1499",0.768090905782759,0.190387016229713,0.814419225634179,"Logistic regression"
"1500",0.768079301274671,0.190543071161049,0.814543028685791,"Logistic regression"
"1501",0.768066437972945,0.190543071161049,0.814,"Logistic regression"
"1502",0.768028008591614,0.190543071161049,0.813457694870087,"Logistic regression"
"1503",0.767836423195145,0.190543071161049,0.812916111850866,"Logistic regression"
"1504",0.767777336211847,0.190699126092385,0.813040585495675,"Logistic regression"
"1505",0.767756085287393,0.19085518102372,0.813164893617021,"Logistic regression"
"1506",0.767726723517494,0.191011235955056,0.813289036544851,"Logistic regression"
"1507",0.767662984987334,0.191011235955056,0.812749003984064,"Logistic regression"
"1508",0.767648999786722,0.191011235955056,0.812209688122097,"Logistic regression"
"1509",0.767614940240627,0.191167290886392,0.812334217506631,"Logistic regression"
"1510",0.767610929916358,0.191167290886392,0.811795891318754,"Logistic regression"
"1511",0.76759094980326,0.191323345817728,0.811920529801324,"Logistic regression"
"1512",0.767542190370742,0.191323345817728,0.811383189940437,"Logistic regression"
"1513",0.767510814363003,0.191479400749064,0.811507936507937,"Logistic regression"
"1514",0.767421614871892,0.191635455680399,0.81163251817581,"Logistic regression"
"1515",0.76740505214652,0.191791510611735,0.811756935270806,"Logistic regression"
"1516",0.767398689005395,0.191947565543071,0.811881188118812,"Logistic regression"
"1517",0.767331293440365,0.191947565543071,0.811345646437995,"Logistic regression"
"1518",0.767330289783066,0.192103620474407,0.811470006591958,"Logistic regression"
"1519",0.767280699976779,0.192259675405743,0.811594202898551,"Logistic regression"
"1520",0.767233611532826,0.192415730337079,0.811718235681369,"Logistic regression"
"1521",0.767171368816236,0.192571785268414,0.811842105263158,"Logistic regression"
"1522",0.767160889783094,0.19272784019975,0.811965811965812,"Logistic regression"
"1523",0.767061275655929,0.192883895131086,0.812089356110381,"Logistic regression"
"1524",0.767054548253871,0.193039950062422,0.812212738017072,"Logistic regression"
"1525",0.767007157122161,0.193196004993758,0.812335958005249,"Logistic regression"
"1526",0.767007153372997,0.193352059925094,0.812459016393443,"Logistic regression"
"1527",0.766967039227912,0.193352059925094,0.811926605504587,"Logistic regression"
"1528",0.766963036433484,0.193508114856429,0.812049770792403,"Logistic regression"
"1529",0.766920356827396,0.193664169787765,0.81217277486911,"Logistic regression"
"1530",0.766918711786742,0.193820224719101,0.812295618051014,"Logistic regression"
"1531",0.766912005312868,0.193820224719101,0.811764705882353,"Logistic regression"
"1532",0.766811765075077,0.193820224719101,0.811234487263227,"Logistic regression"
"1533",0.766742787680048,0.193820224719101,0.810704960835509,"Logistic regression"
